beer_beerid,beer_name,beer_style,distance
43709,Dunkle,Munich Dunkel Lager,0.45929568033712587
18278,St. Andrews Foundation Scottish Ale,Scottish Ale,0.45929568033712587
1017,Festbier,Märzen / Oktoberfest,0.4593080793787048
61789,Sonoran 100,American Strong Ale,0.4593363543917512
47798,Cayenne Cocoa Bock,Winter Warmer,0.4593393552625343
76573,Barrel Of Russians,Russian Imperial Stout,0.4593393552625343
51416,Belgian Style Sour,Lambic - Fruit,0.4593393552625343
37815,Pawn Shop Porter,American Porter,0.4594312398761789
40633,Double Porter Smoked,Baltic Porter,0.4594475065052703
16451,Indian Paintbrush Pilsner,Czech Pilsener,0.4594723942738307
4847,König Ludwig Weiss (Royal Bavarian Hefe-Weizen),Hefeweizen,0.45949842963995324
67911,Abbey Normal,Dubbel,0.4595101260370017
71738,Springfield Wheat,Hefeweizen,0.4595178449004622
40447,Dock Street Imperial Oatmeal Stout,American Double / Imperial Stout,0.45960816126413423
5256,Wolf's Irish Pub Draft,Irish Red Ale,0.45962355593571547
64636,Sladek Hopburst,American IPA,0.45964037560186954
74079,Green Monsta,American Pale Ale (APA),0.45964570434446433
76578,Willie Nillie Wee Dump,Scottish Ale,0.45964570434446433
270,IPA,English India Pale Ale (IPA),0.45969614494987115
60492,Hix Pilsener,German Pilsener,0.45971598207975917
17905,Uerige Weizen,Hefeweizen,0.45973495951897175
63762,Café Vero Stout,American Porter,0.45974224907460975
60277,Saison De Cassis,Saison / Farmhouse Ale,0.45974413843012085
54859,Northwest IPA,English India Pale Ale (IPA),0.45979135756287975
54856,Farmhouse Ale,Saison / Farmhouse Ale,0.45979135756287975
64704,Steelhead Red,American Amber / Red Ale,0.45979135756287975
46825,Delilah,Belgian Pale Ale,0.45979135756287975
51054,Arch Angel,American Strong Ale,0.45979135756287975
31737,Abbey Ale,Dubbel,0.45979135756287975
46824,Funky Bitch,American Wild Ale,0.45979135756287975
64691,Sun Ra Summer Wheat,American Pale Wheat Ale,0.45979135756287975
46866,Manchester Silver Fox,Saison / Farmhouse Ale,0.45979135756287975
47198,Title Bout Stout,Oatmeal Stout,0.45979135756287975
51157,Barelywine Ale,American Barleywine,0.45979135756287975
46830,Oak-Aged Belgian Pale Ale,Belgian Pale Ale,0.45979135756287975
51044,Big Honkin Pils,Euro Strong Lager,0.45979135756287975
46828,Charon's Kriek,Fruit / Vegetable Beer,0.45979135756287975
46776,Summer Buzz,American Strong Ale,0.45979135756287975
64694,Olde Peninsula Double IPA,American Double / Imperial IPA,0.45979135756287975
15117,Big Ups Bitter,English Bitter,0.45980753245706824
20668,Arbor Brewing Blackheath Sweet Stout,Milk / Sweet Stout,0.4598525601129385
68703,Arctic Fox Chocolate Stout,English Stout,0.45988682203942477
54987,Santa's Got A Brand New Bag,Belgian Dark Ale,0.4599026233486267
21765,Camerons Creamy Bitter,English Bitter,0.4599261496180777
10853,Satchmo Stout,American Stout,0.45995354576446734
62773,Oktoberfest,Märzen / Oktoberfest,0.4599806247518983
55399,Honest Town IPA,American IPA,0.4600043225701223
59500,Barrio Taylor Jayne's Raspberry Ale,Fruit / Vegetable Beer,0.46003155838161164
66372,Chang Light,Light Lager,0.4600616959244141
30521,Duck-Rabbit Wee Heavy Scotch Style Ale,Scotch Ale / Wee Heavy,0.46006505921514224
72188,Hop Light,American Blonde Ale,0.4600679696025952
59188,Wheat Gone Wild,Hefeweizen,0.4600679696025952
24683,La Fourquette,Witbier,0.4600679696025952
38043,Summer IPA,American IPA,0.4600679696025952
51331,Detroit Beer Co. Monk's Madness,Belgian IPA,0.4600679696025952
68338,Dry Stout,Irish Dry Stout,0.4600679696025952
59148,Arbor Bière Divette,Belgian Pale Ale,0.4600679696025952
48840,White Cap Wazz-berry,Fruit / Vegetable Beer,0.4600679696025952
64309,Street Light Wheat,American Pale Wheat Ale,0.4600679696025952
44736,Mutiny Pale Ale,American Pale Ale (APA),0.4600679696025952
70217,AmericAle,American Amber / Red Ale,0.4600679696025952
72725,Koko Nuts,American Double / Imperial Stout,0.4600679696025952
64311,Canal Porter,American Porter,0.4600679696025952
68203,Apricot Hefeweizen,Hefeweizen,0.4600679696025952
67794,Old Order Pale Ale,English Pale Ale,0.4600679696025952
66384,Brewer's Art Zodiac Ophiuchus,California Common / Steam Beer,0.4600679696025952
59047,Edelweizen,Hefeweizen,0.4600679696025952
52657,Tripel D,Belgian IPA,0.4600679696025952
29752,English Strong Ale,English Strong Ale,0.4600679696025952
69089,Duffer's Pale Ale,American Pale Ale (APA),0.4600679696025952
56649,Pucker Up Pale Ale,American Pale Ale (APA),0.4600679696025952
53319,Wits End Gone Wild,Witbier,0.4600679696025952
71573,Oude Witte,Witbier,0.4600679696025952
67075,Liquid Sunshine Gone Wild,Belgian Pale Ale,0.4600679696025952
71574,Mcloud,Hefeweizen,0.4600679696025952
71588,Belly River Oat Meal Stout,Oatmeal Stout,0.4600679696025952
71581,Chocolate Wheat Porter,American Porter,0.4600679696025952
71575,Peche Panache,Belgian Pale Ale,0.4600679696025952
63947,Homegrown Hairy John IPA,American IPA,0.4600679696025952
76449,Winter Bock,Bock,0.4600679696025952
34971,"Special ""B""",Belgian Strong Dark Ale,0.4600679696025952
59806,Patriot Ale,American Blonde Ale,0.4600679696025952
67290,Irish Red Ale,Irish Red Ale,0.4600679696025952
62876,Hop School IPA,American IPA,0.46007298363823684
69434,Oak Aged Slobberknocker,American Barleywine,0.4600949208288734
42411,Murree's Classic Lager,Euro Pale Lager,0.4601193810408891
42410,Murree Beer,Euro Pale Lager,0.4601193810408891
5856,Limbricht Pilsener Bier,German Pilsener,0.46018773812003344
66491,Vivant Tripel,Tripel,0.46031990128798905
69268,Dry Hopped Hoppyum IPA,American IPA,0.46033735600110803
74044,Gruntled Pumpkin,Pumpkin Ale,0.46033735600110803
76872,Bonehead Red Rye,American Amber / Red Ale,0.4603485805800276
76833,India Brown Ale,American Brown Ale,0.4603485805800276
1494,Sweetwater Exodus Porter,American Porter,0.46043610689192244
76827,Black Mamba Oatmeal Stout,Oatmeal Stout,0.4604695959925105
21040,Christmas Ale,Winter Warmer,0.4604970145473423
54583,Six Row Kölsch,Kölsch,0.4605735099300497
23155,Saranac Summer Ale,American Pale Wheat Ale,0.4605796013678078
52473,Indian Pale Ale,American IPA,0.46058974291026017
63297,McCarthy Red,American Amber / Red Ale,0.46065020466784806
999,Brewmaster's Premium Reserve Russian Imperial Stout,Russian Imperial Stout,0.46066790341214736
46589,Delta,American Double / Imperial Stout,0.46067281276001215
19323,Glen Ale,English Pale Ale,0.46068038821193785
37779,Winter Beacon,Extra Special / Strong Bitter (ESB),0.46068038821193785
20196,Hydes Over The Moon,English Pale Ale,0.46068038821193785
22399,Wild Cat,English Brown Ale,0.46068038821193785
33445,Witches Cauldron,English Brown Ale,0.46068038821193785
38898,Moore's Malts,English Bitter,0.46068038821193785
21550,White Christmas,Winter Warmer,0.46068038821193785
38403,Battle Brew,Extra Special / Strong Bitter (ESB),0.46068038821193785
20546,Drayman's Best Bitter,English Pale Mild Ale,0.46068038821193785
24962,Willoughby Rapier Witt,Witbier,0.4606888624451136
33675,Presidential Pumpkin,Pumpkin Ale,0.46070672372186816
64018,Snarleywine,English Barleywine,0.46074493265918903
21698,Hopfest,American Pale Ale (APA),0.4607705091334689
50350,Tripel Reserve,Tripel,0.4607924068969559
5279,Lost Coast Pale Ale,American Pale Ale (APA),0.4608628785467523
29433,Oktoberfest,Märzen / Oktoberfest,0.4608856584726822
40303,Stoudt's Brewer's Reserve Abbey Double Ale,Dubbel,0.4609433599598478
48769,Kolsch,Kölsch,0.4610696407162565
2354,Oatmeal Stout,Oatmeal Stout,0.4610833791315848
28768,Pale Ale,American Blonde Ale,0.4610860099123232
72797,Wildberry Ale,Fruit / Vegetable Beer,0.4610868123975771
5047,Headstrong Pale Ale,English Pale Ale,0.4611581408841434
789,Brew Moon 90 Schilling Scotch Ale,Scotch Ale / Wee Heavy,0.4611684964165669
40415,Fürst Carl Weihnachtsbock,Bock,0.4611684964165669
59621,Gunners Ale,English Strong Ale,0.4611684964165669
8852,Old Ironside Stout,American Stout,0.4611684964165669
64335,Red Duck White Garden,Fruit / Vegetable Beer,0.46119427747548564
74752,Red Racer Centennial ESB,Extra Special / Strong Bitter (ESB),0.4612185047715453
71130,House Ales Punters Gold,English Pale Ale,0.4612185047715453
73984,Amsterdam Tempest Imperial Stout (Barrel Aged With Cocoa Nibs),American Double / Imperial Stout,0.4612185047715453
73375,Great Lakes Saison Du Pump,Saison / Farmhouse Ale,0.4612185047715453
76611,Amber Ale,English Bitter,0.4612185047715453
76234,Great Laked No Doubt Astouted,American Stout,0.4612185047715453
50065,Ol' Willy Wit,Witbier,0.461245058198729
27000,Capital City Autume Saison,Saison / Farmhouse Ale,0.461254061052721
24797,Northern Premium Lager,American Adjunct Lager,0.4612737680559083
15570,Golden Ale,American Pale Wheat Ale,0.46136567298341563
18733,Schlafly Grand Cru,Belgian Strong Pale Ale,0.4614342744602491
32682,Coffee & Cream Stout,American Stout,0.4614456594579455
49946,Kmetsko Black,Schwarzbier,0.4614695476954219
57379,Maibock,Maibock / Helles Bock,0.46153604305460455
57413,Nordbräu Cola Weizen,Fruit / Vegetable Beer,0.46153604305460455
56862,Weitra Bräu Helles,Munich Helles Lager,0.46153604305460455
9327,Unicorn Amber Ale,American Amber / Red Ale,0.4615396334836132
67581,Dave's Double (Doppelbock),Doppelbock,0.4615835597559301
44512,Sunburn IPA,American IPA,0.4615835597559301
47891,Karl Strauss Winter Wheat Wine,Wheatwine,0.4616667155517254
47112,Church Key Brown Ale,English Brown Ale,0.4616751864273277
65450,Oatmeal Stout,Oatmeal Stout,0.46168786158195674
45317,Hop Rising,American Double / Imperial IPA,0.4617599049679898
50522,Clare's Special Bitter,Extra Special / Strong Bitter (ESB),0.4617775671304981
63438,Scaredy Cat Oatmeal Stout,Oatmeal Stout,0.4618522598862526
47387,Orion Mugi Shokunin,Happoshu,0.4619094382098299
47386,Orion Nangoku Monogatari,Happoshu,0.4619094382098299
47392,Asahi Zeitaku Biyori,Happoshu,0.4619094382098299
54881,Chateau Kamiya Herbst Lager,Herbed / Spiced Beer,0.4619094382098299
69442,Vale Dry,American Pale Lager,0.4619171027325777
36835,New Holland Existential: Hopwine,American Double / Imperial IPA,0.4619677115429952
22844,Squatters Cherry Love,Fruit / Vegetable Beer,0.4619796395061783
40002,Single Malt Ale,English Bitter,0.4619866050767262
73072,Repoterrior,American Pale Lager,0.46199002891729474
32499,Kitzmann Jubiläums Erlanger,Märzen / Oktoberfest,0.46203530491657707
5036,Purist Pale Ale,American Pale Ale (APA),0.4620413029181794
6097,Mort Subite Gueuze Fond,Gueuze,0.46206758269945386
51917,Hop Master's Abbey Belgian-Style Double IPA,Belgian IPA,0.46209788438158217
4935,Old Faithful Ale,American Blonde Ale,0.46210551916111814
76015,Route 37,Cream Ale,0.46214934888290193
62697,Cream Dream III: The Search For Hops,American Double / Imperial IPA,0.46214934888290193
71110,Cascadian Light Ale,English Pale Ale,0.46214934888290193
70843,Duke Of Hazzard RyePA,Rye Beer,0.46214934888290193
52149,Elephant 10°,Czech Pilsener,0.4621707053010446
75475,Cyclops IPA,American IPA,0.46218441735779053
4881,Lomza Wyborowe,Euro Pale Lager,0.46223848876655266
204,Old Scratch Amber Lager,California Common / Steam Beer,0.46224070736987155
67663,The Old Ball & Chain,American Strong Ale,0.4623596800740878
31337,House Ale,American Amber / Red Ale,0.4623863523552042
37216,Hades Ale,Belgian Strong Pale Ale,0.46240867071528674
14936,Barleywine,American Barleywine,0.4624332609797545
65765,Tell Tale Red Ale,American Amber / Red Ale,0.46245438755341073
2904,New Holland Mad Hatter India Pale Ale,American IPA,0.4624737282841067
1107,Pipeline Stout,American Stout,0.46248121610958276
69860,Atoka,Fruit / Vegetable Beer,0.46248630550886266
41187,Sequoia Gold Kölsch,Kölsch,0.46252998504483883
41188,Del Oro Mexican-Style Light Ale,Light Lager,0.46252998504483883
2386,Gritty McDuff's Scottish Ale,Scottish Ale,0.4625333761166688
72818,Brooklyn Radius,Belgian Pale Ale,0.4625378032326183
51041,Tall Tale Pale Ale (dry-hopped With Palisade),American Pale Ale (APA),0.46257346539335154
48986,Hallerndorfer Weissbier,Hefeweizen,0.46257346539335154
49579,Dartmouth Stout,American Stout,0.46257346539335154
49250,Spring Training IPA (dry-hopped With Cascade),American IPA,0.46257346539335154
49553,Crystal,English Bitter,0.46257346539335154
49251,Mayflower Porter (Oak Aged),English Porter,0.46257346539335154
48987,Roppelt-Bräu Dunkel,Munich Dunkel Lager,0.46257346539335154
45954,Valdivia Blonde,Euro Pale Lager,0.4625771544997082
8415,Brandy Buck Abbey Brown,Belgian Dark Ale,0.4625869412006834
53886,Terrapin Hopsecutioner,American IPA,0.4626102586816711
17746,Brussels Kriek,Fruit / Vegetable Beer,0.4626573663784169
66541,Adnams 93 Celebration Ale,English Barleywine,0.46266318141461305
44868,Pershings Imperial Stout,Russian Imperial Stout,0.46266318141461305
35527,Centenniale,Saison / Farmhouse Ale,0.46266318141461305
27751,Pitfield's Millennium 2000 Ale,English Barleywine,0.46266318141461305
75869,2011 Owens Valley Wet Harvest Lager,American Pale Lager,0.46266318141461305
38219,Holsten Edel,Euro Pale Lager,0.4627745137047463
10388,Allgäuer 1394 Premium Lager,Munich Helles Lager,0.46281078884425086
47239,Old Smoky,Smoked Beer,0.4628467502833403
35112,Jubiläums Festbier 1200 Jahre Forchheim,Märzen / Oktoberfest,0.46292635109778185
22698,Chanvre Noire,Herbed / Spiced Beer,0.4629300884860347
15798,California Common,California Common / Steam Beer,0.46298703852320194
70995,Cowboy Meets Farmer,American Blonde Ale,0.4630366096834566
3710,Liquid Sunshine,Hefeweizen,0.46305420129367536
75974,Double Chocolate Imperial Stout,American Double / Imperial Stout,0.46305653537688685
76119,Lowrider,English Pale Mild Ale,0.46305664265164337
46452,The Chronic,American Pale Ale (APA),0.4630612231914924
72836,Smoked Marzen,Rauchbier,0.46307421384593356
76158,Tree Hugger Honey Rye,American Pale Ale (APA),0.46307421384593356
11,Bert Grant's Scottish Ale,Scottish Ale,0.4630774576727508
23100,Graupner Schwarz,Schwarzbier,0.46311966826410483
56081,Lilja's Sasquatch Stout,American Stout,0.4631960534873631
10547,West End Wheat,Hefeweizen,0.4632098987977053
26287,Navigator Lager,Doppelbock,0.46323180671458714
40894,Forst 1857,Euro Pale Lager,0.46323385645044596
24359,Tripel (on Early Times Wood In A Bed Of Cranberries),Tripel,0.46330152528881
5841,Thunder Canyon Skyline Dunkel,American Dark Wheat Ale,0.4633445330605049
30423,Avant Garde,Bière de Garde,0.463395334726955
50683,Celestial Blond Ale,American Blonde Ale,0.46341150910000545
43038,Heller Stern,Dortmunder / Export Lager,0.463419704552924
61750,Fall Summit,American Amber / Red Ale,0.46344736788160845
42448,Kerberos Tripel,Tripel,0.4634626184179027
53411,OktoberBeast,Märzen / Oktoberfest,0.4635170727619246
29722,Washington Cherry Wheat,American Pale Wheat Ale,0.4635285408312873
57266,Giebelhof Bier,Euro Pale Lager,0.4636225194912904
70719,Chocolate-Covered Cherry Stout,American Stout,0.4636465501300123
58043,Oak Aged Porter,American Porter,0.4636465501300123
51145,Scarborough,Herbed / Spiced Beer,0.4636817315671174
43533,Pils,German Pilsener,0.4636817315671174
46396,For The Love Of Peat Wheat,Smoked Beer,0.4636817315671174
39822,La Grave,Milk / Sweet Stout,0.4636817315671174
51149,Chocolate Orange Cream Stout,American Stout,0.4636817315671174
55336,Scottish Brown,Scottish Ale,0.4636817315671174
47067,Belgian Grog,Belgian Dark Ale,0.4636817315671174
67985,Twisted Steel Stout,American Stout,0.4636817315671174
58424,M.L.B.,Belgian Strong Dark Ale,0.4636817315671174
51150,Cherry Queen Amber Ale,American Amber / Red Ale,0.4636817315671174
43532,Belgian Pale Ale,Belgian Pale Ale,0.4636817315671174
54958,Belgian Saison,Saison / Farmhouse Ale,0.4636817315671174
45079,Kuhnhenn Double Secret Probation Altbier (Double Sticke Alt),Altbier,0.4636817315671174
42868,Farm House Peach,Saison / Farmhouse Ale,0.4636817315671174
43578,13th Commandment,American Barleywine,0.4636817315671174
46994,Rare Bird Ale,English Pale Ale,0.4636817315671174
43799,La Grenouille,Witbier,0.4636817315671174
50497,Winter Rye Lager,Dortmunder / Export Lager,0.4636817315671174
49975,Knotty Kilt,Scottish Ale,0.4636817315671174
44107,Purple Cat Pale,English Bitter,0.4636817315671174
44109,Beaver Creek Brown,English Brown Ale,0.4636817315671174
57011,Old Ale,Belgian Strong Dark Ale,0.4636817315671174
45019,Highland Bourbon Aged Imperial Black Mocha Stout,Russian Imperial Stout,0.4636817315671174
55669,Anniversary Double IPA,American Double / Imperial IPA,0.4636817315671174
51126,Orange Peel Wheels,Belgian Pale Ale,0.4636817315671174
56699,Vanilla Porter,American Porter,0.4636817315671174
44361,Ron's Pale Ale,American Pale Ale (APA),0.4636817315671174
42234,Dry-hopped English Barleywine,English Barleywine,0.4636817315671174
35360,Rye Pale Ale,Rye Beer,0.4636840436435832
25216,Tomhannock Pilsner,Czech Pilsener,0.4637251486412304
56262,Core,Fruit / Vegetable Beer,0.46372731854023214
36613,Muse Farmhouse Ale,Saison / Farmhouse Ale,0.46376579627446984
60182,Ginger Beer,Herbed / Spiced Beer,0.46384979567794216
71116,Black Strap,American Strong Ale,0.4638721125372311
70864,Chiara,Witbier,0.46397782166060486
47841,Magus,Belgian Pale Ale,0.46397782166060486
72402,Train Hopper IPA,American IPA,0.46397782166060486
9168,Martha's Summer Wheat,Saison / Farmhouse Ale,0.46404366787694357
18870,Hotate Draft,Japanese Rice Lager,0.46408531928589514
16251,Beta Bore,Fruit / Vegetable Beer,0.46408531928589514
74925,Fuchsbeck Weissbier,Hefeweizen,0.4640902696586591
73710,Purkmistr Fikovy Special (Fig),Fruit / Vegetable Beer,0.4640902696586591
73357,Schorschbock Ice 13,Eisbock,0.4640902696586591
74472,Alt-Bamberg Urstoff,Munich Helles Lager,0.4640902696586591
74950,Jacon Winter Weisse,Hefeweizen,0.4640902696586591
74919,Fuchsbeck Pils,German Pilsener,0.4640902696586591
73526,Pils 03,German Pilsener,0.4640902696586591
73529,Bruckmueller Pils,German Pilsener,0.4640902696586591
74924,Fuchsbeck Hell,Munich Helles Lager,0.4640902696586591
74704,Jura Weizen Dunkel,Dunkelweizen,0.4640902696586591
74994,Gauboden Landbier,Keller Bier / Zwickel Bier,0.4640902696586591
40227,Three - Triple Anniversary Ale,Tripel,0.46409419072672836
72919,Wood Aged Scotch Ale,Scotch Ale / Wee Heavy,0.46411314641124496
20787,Weizenbock,Weizenbock,0.4641134807227683
8101,Winter Warmer,Winter Warmer,0.4641171187109445
39700,Vieux Bruges,Witbier,0.46414265872215194
2235,Baltika #4 Original (Dark),Euro Dark Lager,0.4641715407814095
71394,Phigtin Pils,German Pilsener,0.46417216816589346
23932,Kozlak Bock Beer,Baltic Porter,0.4641738240154937
65503,Flight Delay Imperial IPA,American Double / Imperial IPA,0.46417922981150866
36896,Harvard Honey Ale,American Amber / Red Ale,0.46425339142223826
5959,Gunther,Munich Dunkel Lager,0.4642537475001829
38121,Neumarkter Lammsbräu Weisse Alkoholfrei,Hefeweizen,0.46425402040702685
17238,Satzenbrau,Czech Pilsener,0.46428252727214886
77090,Rubin,Munich Dunkel Lager,0.4643280338568741
77089,Diamant,Keller Bier / Zwickel Bier,0.4643280338568741
15812,Behan's Brew No. 1,Euro Pale Lager,0.4643280338568741
12686,Laivuri,Light Lager,0.4643280338568741
4304,Traquair Bear Ale,Scottish Ale,0.4644133529953501
74417,Red Bier,Altbier,0.4644814301584848
70362,House Ales Dumb Pig,Rye Beer,0.46448166031803967
2231,Brooklyn Monster Ale,English Barleywine,0.4644842400363279
71599,The Chronic 2011,American Amber / Red Ale,0.46449645002026063
28814,Chainsaw Ale,American Strong Ale,0.46454674050391404
40443,Baltic Thunder,Baltic Porter,0.4645473445589911
1196,Broken Birch Bitter,Extra Special / Strong Bitter (ESB),0.46455939850916084
26979,Tooheys Blue Bitter,Light Lager,0.464603633656807
18495,Roadhouse Steam Engine Oatmeal Stout,Oatmeal Stout,0.464624324329262
570,Brooklyn Oktoberfest Beer,Märzen / Oktoberfest,0.464673718574066
75867,Foggy Notion,American Barleywine,0.4646777070184518
69070,Best Of Beer Camp: Weizenbock - Beer Camp #37,Weizenbock,0.46470103298651244
72283,Weihenstephaner Alkoholfrei Original,Low Alcohol Beer,0.4647626176374141
56404,Divers Porter,English Porter,0.4647626176374141
61736,Old Neighborhood Oatmeal Porter,American Porter,0.4647677743591871
64059,Irsser Kloster-Urdunkel,Munich Dunkel Lager,0.46479527057999953
57764,Sweetwater Porter,English Porter,0.4648065849370158
37230,Uncle Billy's IPA,American IPA,0.4648219244201673
43600,Prickly Moses Otway Ale,English Pale Ale,0.4648517268403777
15179,Raspberry Wheat,Fruit / Vegetable Beer,0.464883196994687
45563,Marie Framboise,Fruit / Vegetable Beer,0.464909452347044
75451,Black Swan Cream Stout,Milk / Sweet Stout,0.4649306342759536
66182,Seven Gates Of Hops - Gate 2,American Pale Ale (APA),0.46497992112402603
42439,Tentations,English Pale Ale,0.46504583315199655
71292,Catcher In The Double Ryenbow,American Double / Imperial IPA,0.4650538514332725
54792,Mike Duggan #08 London Porter,English Porter,0.4651713851714931
22731,Malchance,Kölsch,0.46518701895579634
47469,Milliacus,Bière de Garde,0.46519275138498123
56116,Willimantic Czech In The Mail IPA,English India Pale Ale (IPA),0.46523557176364433
67484,Beerista (Small Batch Series),American Stout,0.4652505238697908
68817,Surly Blonde Barrel Aged,Tripel,0.46526871106822637
33105,Blackfoot River Gold Organic Pale Ale,American Pale Ale (APA),0.46530502996515416
41532,Queen's Knickers,Old Ale,0.4653079561661477
9790,Amber Ale,American Amber / Red Ale,0.46531246485215494
19701,Redwood Lodge American IPA,American IPA,0.4653823232754773
74225,2011 Cleveland Beer Week Hoppy German-Style Altbier,Altbier,0.465388490737547
42864,Black & Mild,Irish Dry Stout,0.46538888957565044
62766,Eisenbahn Oktoberfest,Märzen / Oktoberfest,0.46538888957565044
62752,Barley Âmbar,American Amber / Red Lager,0.46538888957565044
20551,PC Ultimate Dry,American Adjunct Lager,0.4654326491930221
51964,The Turk,Saison / Farmhouse Ale,0.46545351770308613
3796,Squatters Amber,American Amber / Red Ale,0.4655027301171142
21192,Ugly Pug Black Lager,Schwarzbier,0.4655898852081706
62954,Unity (2010),California Common / Steam Beer,0.4655934505618368
2299,Brewhouse Brown Ale,English Brown Ale,0.4656009871158039
48402,Up Up Down Down Left Right Left Right BA Select,American Brown Ale,0.46566459737094523
1481,India Pale Ale,English India Pale Ale (IPA),0.4656697222977982
65328,Badwater Ale,American Blonde Ale,0.46578744288279006
75199,Old No. 57,American Strong Ale,0.4657903700305817
65146,Karl Strauss Extra Special Bitter,Extra Special / Strong Bitter (ESB),0.4657903700305817
47609,20th Anniversary Tripel (Aged In Bourbon Barrels For 10 Months),Tripel,0.4658001667280743
42314,Honey Amber Ale,American Amber / Red Ale,0.4658003970440799
74485,River Valley Red Ale,American Amber / Red Ale,0.4658070474344806
75381,Thunder Bolt,American Malt Liquor,0.4658070474344806
65680,Chocolate Mint Brown Ale,American Brown Ale,0.465818118712076
68671,Paternoster,Dubbel,0.4658914797462941
76662,Helter Spelter,Saison / Farmhouse Ale,0.46590404693145093
1746,420 India Pale Ale,American IPA,0.46599106450616656
32769,Glacier Pale Ale,American Pale Ale (APA),0.46601136121569103
28506,Kinshachi Nagoya Red Miso Lager,Happoshu,0.46607492215394497
18191,Tokachi Lager,Japanese Rice Lager,0.4660783412281836
18190,Weizen,Hefeweizen,0.4660783412281836
17837,India Pale Ale,American IPA,0.4660783412281836
43312,Stoudts Heifer-in-Wheat,Hefeweizen,0.46608355516439015
12531,Pete's Brown (Tribute Ale),American Brown Ale,0.46610896315086253
15178,Robust Porter,American Porter,0.4661625458197616
60506,Bell's 25th Anniversary Ale,American Strong Ale,0.46617173115943256
42133,Senior Moment Old Ale,Old Ale,0.4661782363330806
29799,Rig Pig Pale Ale,American Pale Ale (APA),0.46618361659068813
63100,Golden Rye Ale,Rye Beer,0.46627017042064506
66181,Blacker Cracker,American Black Ale,0.46630201186984344
38038,Lutin D'or,Belgian Strong Pale Ale,0.46633045714599014
73123,Windjammer,American Amber / Red Ale,0.46634979037400526
57750,Brune,Belgian Dark Ale,0.46634979037400526
60771,Wimbledon,English Bitter,0.46634979037400526
71687,The Three-Headed Jurpa,Rye Beer,0.46634979037400526
76260,Coffee And Oatmeal Stout,Winter Warmer,0.46634979037400526
68908,HopHead Citra,English Bitter,0.46634979037400526
75617,Inferiority Complex,English Dark Mild Ale,0.46634979037400526
70206,Black Rocket,American Black Ale,0.46634979037400526
75252,Camden Hells Lager,Munich Helles Lager,0.46634979037400526
60889,West Coast IPA,American IPA,0.46634979037400526
77296,Belgian Blonde,Belgian Strong Pale Ale,0.46634979037400526
70210,Acorn Simcoe IPA,American IPA,0.46634979037400526
60776,Titanic Chocolate & Vanilla Stout,English Stout,0.46634979037400526
57063,Night Beacon,English Stout,0.46634979037400526
71461,Pale Ale,English Pale Ale,0.46634979037400526
65190,Duits & Lauret Rook Dubbelbock,Doppelbock,0.46634979037400526
57763,Ambrée,Bière de Garde,0.46634979037400526
59784,Essex Summer Ale,English Pale Ale,0.46634979037400526
65759,Den Dorstige Tijger,American IPA,0.46634979037400526
76435,Shepherd's Watch,Winter Warmer,0.46634979037400526
72159,Old Sodbury Mild,English Dark Mild Ale,0.46634979037400526
52356,Monument,English Bitter,0.46634979037400526
56401,99 Red Baboons,English Porter,0.46634979037400526
64070,Whisky Barrel-Aged Clotworthy Dobbin,Irish Red Ale,0.46634979037400526
57194,Golden Otter,Extra Special / Strong Bitter (ESB),0.46634979037400526
60769,Feelgood Fresh,English Pale Ale,0.46634979037400526
57751,Blonde,Belgian Pale Ale,0.46634979037400526
54616,3 Kings Celebration Ale,Winter Warmer,0.46634979037400526
65173,Hepie & Hepie,Dubbel,0.46634979037400526
64077,BG Sips,English Pale Ale,0.46634979037400526
52349,Red,Extra Special / Strong Bitter (ESB),0.46634979037400526
70207,Wanderer Pale Ale,American Pale Ale (APA),0.46634979037400526
53749,National Trust Viceroy India Pale Ale,English India Pale Ale (IPA),0.46634979037400526
57195,O'Hara's Easter Stout,Irish Dry Stout,0.46634979037400526
26914,Cardrona Gold,Vienna Lager,0.46640467364734484
36297,Dubbel Surly,Dubbel,0.4664319141492423
67680,Bohemian Blonde,American Blonde Ale,0.46648432466044276
4874,Schlafly Oatmeal Stout,Oatmeal Stout,0.4665085419500386
4214,Presidio India Pale Ale,American IPA,0.4665601613830441
21804,Smuttynose Wheat Wine (Big Beer Series),Wheatwine,0.46659587527202223
288,Prelude Special Ale,Winter Warmer,0.4666016848308038
2734,Summit Maibock,Maibock / Helles Bock,0.4666184107414367
43856,Strawberry Weiss,Fruit / Vegetable Beer,0.46664204827495237
72999,Provisions Series: Snicklefritz,Belgian Strong Pale Ale,0.46664637907349227
61218,Uncle Arnie's Irish Red,Irish Red Ale,0.4667130404543562
23404,Harpoon IPA (Oak Aged),American IPA,0.46672355989055286
53387,Bête N'Owl Moon,Pumpkin Ale,0.46675877627235135
48916,Ørsted BeerDog,American Amber / Red Ale,0.4667865815249814
65511,Yabun Kitsune (Night Fox),Japanese Rice Lager,0.46679103417615736
59587,Drake's Red Eye,American Amber / Red Ale,0.46682106490192465
76802,Réquiem Purpura,Rye Beer,0.466839551841501
60725,10 Maradó,American Adjunct Lager,0.466839551841501
22608,Harboe Julebryg,Euro Pale Lager,0.4668725884730665
72660,White IPA,Witbier,0.4668892357672788
75193,Low Tide Black IPA,American Black Ale,0.4668937085198583
