beer_beerid,beer_name,beer_style,distance
667,Negra Modelo,Munich Dunkel Lager,1.810062879792795
63491,A Saison Darkly (Import Series Vol. #2),Saison / Farmhouse Ale,1.8100807993970278
30879,Cask Conditioned IPA,American IPA,1.8101030594064456
53752,Wildfire IPA,American Black Ale,1.8101055541533828
50248,1488 Strong Ale,English Brown Ale,1.8101211631272518
2678,Horn Dog Barley Wine Style Ale,English Barleywine,1.8101456130411335
72822,Mathias Jr.,American Double / Imperial IPA,1.8101975240611732
1446,Hibernation Ale,Old Ale,1.81023069184905
18698,Kentucky Bourbon Barrel Ale,American Strong Ale,1.8103007507725102
35225,Smuttynose Homunculus (Big Beer Series),Belgian IPA,1.8103373538820358
68059,El Negro,Russian Imperial Stout,1.8103957035447866
34398,Ivrest,Witbier,1.8104579186923175
47572,Rosso E Marrone,Flanders Oud Bruin,1.8104973611709014
54608,Bohemia Oaken,English Strong Ale,1.810558653943254
32759,Brockway Brown,American Brown Ale,1.8105668216957689
71570,Slaapmutske Hop Collection,Belgian Strong Pale Ale,1.810806348074419
18443,Two Tun IPA,American IPA,1.8108623947495968
69753,Session Ale #57: Obstacle Delusion,English Dark Mild Ale,1.8109014372650198
45724,Balatoni Világos,Light Lager,1.8109025963473946
50099,Zeppelin German Wheat,American Pale Wheat Ale,1.8109521360982757
47825,Super Cheese,Belgian Strong Pale Ale,1.811023877141894
42431,Araucana Negra De Trigo,Dunkelweizen,1.8110619728185262
63244,Gatekeeper (Sour),American Porter,1.8110926691679758
58148,Right Hook,American Amber / Red Ale,1.8111102165759974
680,Brooklyn Black Chocolate Stout,Russian Imperial Stout,1.8111954401627515
74241,Great Lakes Loup Garou,Belgian Strong Dark Ale,1.8112354405039326
14352,Ingver,Munich Dunkel Lager,1.8113381308039511
24215,Lvivske Mitzne,Euro Strong Lager,1.8114116030911989
9472,Maximus Super,American Malt Liquor,1.811441511370392
73896,Carter's Boxcar Brown Ale,American Brown Ale,1.8115244260331047
28001,Michelob Ultra Amber,Light Lager,1.8115605763908884
2360,Castelain Blond Biere De Garde,Bière de Garde,1.8115789170100307
58863,Sigtuna South Pacific Pale Ale,American Pale Ale (APA),1.8116355785580132
73227,E.S.B.,Extra Special / Strong Bitter (ESB),1.8116849351096587
51262,Stone & Wood Pale Lager,Munich Helles Lager,1.8118077399331323
10711,Chocolate,English Stout,1.8118211410539402
25975,5 De Mayo,English Strong Ale,1.8119246833754254
56727,Brouwers Five,American IPA,1.8119394301375304
46168,Drunken Leprechaun,Irish Dry Stout,1.8119494934134646
74640,Scratch Beer 51 - 2011 (Fat Scratch Fever),American IPA,1.8119747551790923
6304,V-Ten,Belgian Strong Dark Ale,1.8120354140953905
19944,North Bridge Extreme,American Double / Imperial IPA,1.8120964476198753
30538,Mothership Wit (Organic Wheat Beer),Witbier,1.812098142176004
33510,EB Premium,German Pilsener,1.8121627296864673
33832,Palo Santo Marron,American Brown Ale,1.8121852203789235
46544,Barrel Aged Spank Me Baby,American Barleywine,1.8122898668893357
26277,Abbaye Des Rocs Grand Cru Belgian Special Brown,Belgian Strong Dark Ale,1.8122930081143465
41614,Haywards Black,English Stout,1.8123202042094995
434,Otter Creek Copper Ale,Altbier,1.812329426199195
23734,Eichbaum Weisbier Kristallklar,Kristalweizen,1.8124638262692097
50772,Cuvee Des Jacobins Rouge,Flanders Red Ale,1.812472176049922
9520,Schmucker Schwarzbier,Schwarzbier,1.8125743070775713
70594,Face Plant,American IPA,1.8126151141808489
21477,Tunnel Vision,Belgian Strong Pale Ale,1.8126356194999658
70940,No. 231,Herbed / Spiced Beer,1.8126696748484254
29038,Baileywheat Hefeweizen,Hefeweizen,1.812693259061304
52645,Crazy 8s,American IPA,1.8127172081271254
19227,Imperial Stout,Russian Imperial Stout,1.8127221205184318
58265,Corgo&#328; Svetlé Pivo 10%,Czech Pilsener,1.8127561724277388
58406,Volcelest Biere De Printemps,Belgian IPA,1.8127814353338938
7433,Oak Creek Gold Lager,American Pale Lager,1.8128196453692422
56581,Angler's Amber,American Amber / Red Ale,1.8129126603609858
62577,Peach Belgian Pale Ale,Belgian Pale Ale,1.8129239508344754
64404,Pale Ale,English Pale Ale,1.8129965792225253
48674,Night Rider Nitro Stout,American Double / Imperial Stout,1.8132460912687371
57474,Elevator Imperial Wit,Witbier,1.813323310729527
54302,"""Fade To Black"" Porter",English Porter,1.8133744086619619
70026,2 Brewers 1 Pint,American Brown Ale,1.8134536611318406
3273,Weathertop Doppelbock,Doppelbock,1.8134671068850636
45392,Gouverneur Brune,Belgian Dark Ale,1.8134799740000422
1860,Whitbread Pale Ale,English Pale Ale,1.813512559539608
45785,Michigan Brewing Little Chernobyl,American Porter,1.8135389981163452
24882,Cuvée Ermesinde,Belgian Strong Pale Ale,1.8135466781547047
45493,Firestorm Red,American Amber / Red Ale,1.8136370071124805
27555,Delirium De Carlyle,Belgian Strong Pale Ale,1.8136639373415722
47976,Longest Night Dunkelweizen,Dunkelweizen,1.8137066258522254
15041,Bink Bloesem (Bloesembink),Fruit / Vegetable Beer,1.8137454431200102
54300,Chewbacca IPA,American IPA,1.8140221453385088
44621,Saphir Pils,German Pilsener,1.814042333134779
2550,Anchor Summer Beer,American Pale Wheat Ale,1.814078311504996
22079,Wisby Påsköl,Altbier,1.8141340419635963
34374,Pisgah Baptista,Belgian Strong Pale Ale,1.8141718460779441
6362,Bright Spot Golden Ale,American Blonde Ale,1.8142593339127855
68797,Corkscrew Ale,English Bitter,1.8142771281939383
73457,Rub-A-Dub-Dubbel,Dubbel,1.814418736168865
5490,Dark Horse One Oatmeal Stout Ale,Oatmeal Stout,1.8144491794295148
48510,Barrel Select #1,American Wild Ale,1.8144902789828687
30115,St. Bernardus PaasBier (Easter Beer),Dubbel,1.8145036809940742
3850,Great Lakes Locktender Lager,Munich Helles Lager,1.814676407581225
64718,Winter Ale,Belgian Strong Dark Ale,1.814781872997033
47027,Fleurac De Noël,Tripel,1.8147909890282297
67655,17th Anniversary Wood Aged Double IPA,American Double / Imperial IPA,1.8148634527934406
48177,Nicky 666,American Strong Ale,1.8148963628530317
19608,Eisenbahn Vigorosa (Weizenbock),Weizenbock,1.8149005027773166
60206,Rogue Puckered Guy,American Wild Ale,1.8149147581797145
72071,Big Vic,American Pale Wheat Ale,1.81494437779105
9220,Black Forest Dunkel,Munich Dunkel Lager,1.8149993429363933
53095,IPA (dry-hopped With Amarillo Hops),American IPA,1.8150154607285514
76272,Big Black Van,American Black Ale,1.8151041092153788
4467,Cascade Export Stout,Foreign / Export Stout,1.815128292617906
46824,Funky Bitch,American Wild Ale,1.8151378405494534
65361,Stone 09.09.09 Vertical Epic Ale (Red Wine Barrel Aged),Belgian Strong Dark Ale,1.815146489762542
10833,Greenshields Nut Brown Ale,English Brown Ale,1.8152273929297154
65057,Instigator,Doppelbock,1.8152319405595807
72935,El Hefe Loco,Hefeweizen,1.8153251061969635
842,Clausthaler Golden Amber,Low Alcohol Beer,1.815347903223655
22952,Cold As Helles Lager,Munich Helles Lager,1.8154185914057608
42579,Daddy Fat Sacs Imperial IPA,American IPA,1.8154267877818182
3904,James Boag's Premium Lager,Euro Pale Lager,1.81548976441693
57898,Badunka Dunkelweizen,Dunkelweizen,1.815530761774099
39488,Roughneck Stout,Oatmeal Stout,1.8155410841803599
92,Arrogant Bastard Ale,American Strong Ale,1.8156235962479956
8852,Old Ironside Stout,American Stout,1.815709621621509
34591,Artisan Reuzebier,Belgian Strong Pale Ale,1.8157625220137041
1984,Nut Brown Ale,English Brown Ale,1.8157910847291663
43813,Drop Dead Red,American Amber / Red Ale,1.8158015838257884
17665,Burnie's Best Bitter,English Bitter,1.8158585626234012
67023,The Grand Wazoo,American Wild Ale,1.8158627621554966
35883,Spring Brew 2007,Belgian Pale Ale,1.8158904852060882
67675,Oaked Rugbrød With Vanilla Beans,Rye Beer,1.815898764529077
65987,First Frost,Winter Warmer,1.8159008196981652
50747,Highland Cattail Peak Wheat With Belgian Yeast,American Pale Wheat Ale,1.8159289481523393
31905,Sparhawk Golden Ale,American Blonde Ale,1.8159948951853058
5840,Newcomb's IPA,American IPA,1.8160212648240945
51493,CB's Barry,Witbier,1.8160370882094496
72828,Blonde,English Bitter,1.8160399521179684
74278,L’Assoiffé,Dubbel,1.8160694768212715
43633,Export Bier (Lager),Euro Pale Lager,1.8161592826005515
53704,Baudelaire Ale Absurd,Saison / Farmhouse Ale,1.816176078323134
7491,Bière Nouvelle,Bière de Garde,1.8162703512034906
37663,Belgian IPA,Belgian IPA,1.816275539411239
39511,Bourbon Barrel Aged Oatmeal Stout,American Stout,1.8163201654297343
40256,Bunny Boiler,Extra Special / Strong Bitter (ESB),1.8164422927157453
55554,Black Damnation II - Mocha Bomb,American Double / Imperial Stout,1.8164601948663788
14093,Gold Coast Queensland Bitter,American Adjunct Lager,1.816491987380149
58103,Old Time Alt,Altbier,1.8165039567196561
38559,Dopplebock,Doppelbock,1.8165865123490534
50720,Maduro Oatmeal Brown Ale - Cacao Aged,American Brown Ale,1.8165946528762495
8524,Klosterbräu Braunbier,Märzen / Oktoberfest,1.816649026664808
837,Coors Light,Light Lager,1.8167454005889434
53899,Anchor Humming Ale,American Pale Ale (APA),1.8168174179160856
25308,Shandon Stout,Irish Dry Stout,1.8168498888708815
69120,Barn Dance Blonde Ale,Kölsch,1.8168965128231092
16063,Special Ale,American Amber / Red Ale,1.8169292432477204
64551,Smoke From The Oak (Wine Barrel Imperial Version),American Porter,1.8170680985274947
68536,Double Irish Red,Irish Red Ale,1.817068673215372
2948,Trappist Achel 8° Blond,Tripel,1.8171050519256466
45930,Coffee Stout,American Stout,1.8171380399465982
38591,Samuel Adams Hallertau Imperial Pilsner,American Double / Imperial Pilsner,1.8171445037634473
35206,Robust Porter,American Porter,1.8172518532142188
22002,Winter Warmer,Winter Warmer,1.817252595974919
69683,Hop Abomination,American IPA,1.8172526743881823
4281,Peeping Peater Scotch Ale,Scotch Ale / Wee Heavy,1.8172550660927762
42582,Truly Honest Ale,American Amber / Red Ale,1.8172697751916804
43170,Sundown Wheat,Witbier,1.8172742584995207
65464,Nelson,American Pale Lager,1.8172855163693338
1160,Stone Imperial Russian Stout,Russian Imperial Stout,1.8173295400917342
29511,Old Scouters Barley Wine,American Barleywine,1.8174999659269124
39840,Lazy Mutt Farmhouse Ale,Saison / Farmhouse Ale,1.8175432843099604
53794,Founders The Chronic,American Pale Ale (APA),1.8176335273456894
37242,St-Do Bio,American Pale Ale (APA),1.8176502725704766
45053,Cambridge House Oktoberfest,Märzen / Oktoberfest,1.8178040565903237
24071,Gonzo Imperial Porter,Baltic Porter,1.8178755603035022
71826,Kolsch,Kölsch,1.817998270166419
74097,Delton Dark Ale,American Black Ale,1.818002448015848
65950,HopCat Raging Centaur,American Double / Imperial IPA,1.8180357639243567
76492,Cyclone Stasi,Czech Pilsener,1.8181062908380985
1748,Beckett's Dublin Beer,English Pale Ale,1.818131521737553
21296,Smuttynose S'muttonator (Big Beer Series),Doppelbock,1.8181631720679343
71936,Bitter Sweet Symphony,Belgian IPA,1.8182608394353277
39929,Sixpoint Tripel,Tripel,1.8183065462426347
36831,Sveva,Euro Pale Lager,1.8184273352591551
75641,Dark Horse,Belgian Strong Dark Ale,1.8186159943732974
9477,Punjabi Pale Ale,American Pale Ale (APA),1.8186763590461807
5964,Fantôme Strange Ghost,Saison / Farmhouse Ale,1.8187864437761783
26166,Plankstettener Spezial,Keller Bier / Zwickel Bier,1.8188074928148599
65230,Ghost Face Killah,Chile Beer,1.8189306005123984
57096,Blonde,Kölsch,1.8189349075359864
60420,Sierra Nevada Tumbler Autumn Brown Ale,American Brown Ale,1.8190724958848563
25066,Carling Black Label Big 10%,American Adjunct Lager,1.8190912916814534
15769,Stuykman Witt,Witbier,1.8191166073610046
13070,Krombacher Radler,Fruit / Vegetable Beer,1.8191196974869863
65295,Anticipation,American Double / Imperial IPA,1.8193135214470806
25605,Norfolk Gold,English Bitter,1.81932220271626
60661,Founders Bourbon Apple Cream Ale,Cream Ale,1.819490906642355
49356,Lost Coast Old Ale,Old Ale,1.8195000570024629
74284,Flagship,English India Pale Ale (IPA),1.8195631898956552
75278,Fantôme La Dalmatienne (Dark),Saison / Farmhouse Ale,1.8196187124334158
30070,Parachute Porter,American Porter,1.8197467378173398
68045,Broad Street IPA,American IPA,1.8197612599169857
15550,Off-(trap)Piste Belgian-Style Grand Cru,Belgian Strong Dark Ale,1.8197618414510877
23917,3 Ravens Bronze,English Bitter,1.8198473409541225
16355,Brooklyn Heavy Scotch Ale,Scotch Ale / Wee Heavy,1.8198784281830491
65273,Persephone Pilsner,American Double / Imperial Pilsner,1.8200500042070253
15594,Sweet Magnolia Brown,English Brown Ale,1.8200627411384669
51989,Dark White,Witbier,1.8201909444978106
71015,Kihoshk F’all Thørsth,American Amber / Red Ale,1.8201927477284752
22654,Kind Ale IPA,American IPA,1.8203052755850997
44335,Silver Lake Rye,Rye Beer,1.8203135049486954
59481,Triple 777,Euro Strong Lager,1.8204283188313026
9641,Déesse Nocturne,American Stout,1.8204329556194918
73144,NuggaRilloNook IPA,American IPA,1.8204442749740406
73076,Dry Humpkin,Pumpkin Ale,1.820550123717129
49761,Drachenblut,Schwarzbier,1.8205581661837997
12832,Rye Ale,Rye Beer,1.8205697240209828
49538,Bluejackets Best IPA,English India Pale Ale (IPA),1.8205945363814129
37736,Cannibal,Belgian Strong Pale Ale,1.8206045424219948
45635,Cascade Cuvée Du Jongleur,American Wild Ale,1.8206931036335952
42816,Isabelle Proximus,American Wild Ale,1.8207408325004293
30288,Double Simcoe IPA,American Double / Imperial IPA,1.8207820351969166
16655,Allagash FOUR,Quadrupel (Quad),1.8208244094942287
46999,Einbecker Winter-Bock,Doppelbock,1.8209389970713155
776,Samichlaus Bier,Doppelbock,1.8209421544551638
25684,Two Rows Whiskey Barrel Stout,Russian Imperial Stout,1.8209739312998547
57691,Garden State Stout,American Stout,1.8209801935970997
72738,Alter Ego,American Double / Imperial IPA,1.8210259122347907
56311,Bourbon Chaos,Belgian Strong Pale Ale,1.821258016505928
8486,Saison Dupont Biologique,Saison / Farmhouse Ale,1.8212612802890553
76024,AMA Bionda,Belgian Pale Ale,1.821263203410845
71250,Ægir Rallar Amber Ale,American Amber / Red Ale,1.821316023814118
62973,21st Anniversary Fresh Hop Pale Ale,American Pale Ale (APA),1.8213311431601493
1383,Hansa Pilsner,German Pilsener,1.8213535466984119
37441,Helga's Big Jugs,Belgian Pale Ale,1.8214514390381074
55337,Naked Oat Stout,Oatmeal Stout,1.8215275708941598
75833,Disorderly Strong Ale,American Strong Ale,1.8215808213926334
15837,Dunkelbock,Doppelbock,1.8216837163139248
72353,Stimulus,Belgian Pale Ale,1.8217016779770752
31565,Bighorn Bitter,English Bitter,1.8217627147547562
7430,Rio Salado Summer Typhoon Cherry Weisse Ale,Fruit / Vegetable Beer,1.8217785439474923
56460,Farmhouse Ale,Saison / Farmhouse Ale,1.8218158224004406
20469,Old Chimneys Natterjack Premium Ale,Extra Special / Strong Bitter (ESB),1.8218303228350776
46060,Alphand Ambrée,English Pale Ale,1.8218556975735445
21760,Resolution Red Ale,American Strong Ale,1.8219133168415216
46508,Jubilation,American IPA,1.8219877924973518
1352,Shiner Bock,Bock,1.8220292229517723
51446,Big Matt's ESB,Extra Special / Strong Bitter (ESB),1.822052530306253
30021,Geary's Imperial IPA,American Double / Imperial IPA,1.8221400683854307
49871,Hummel Maibock Hell,Maibock / Helles Bock,1.8222110021666
13038,St. Austell Clouded Yellow,Hefeweizen,1.8222921424858685
65913,Monkey's Uncle IPA,American Double / Imperial IPA,1.822323825460099
64662,Cold Harbor Porter,American Porter,1.8223538007125943
33962,Skipperstowt,English Porter,1.8223591893464826
35415,Short's Funkin Punkin,Pumpkin Ale,1.8224712824216345
75968,Hatuey Cuban Style Ale,American Pale Ale (APA),1.8225348020877625
42386,Blonde,Light Lager,1.822535698295992
21109,Nimbus Rye Pale Ale,Rye Beer,1.8226562284624663
57009,Imperial Brown Ale,American Brown Ale,1.8226969224094656
14297,HopHead,English Bitter,1.8226972375575914
72015,Vormann Malzbier,Low Alcohol Beer,1.8227529833232181
44505,Hop Harvest,American Pale Ale (APA),1.82276938423933
59658,Silverback Pale Ale,American Pale Ale (APA),1.8227947890271428
32607,Bob Hudson's Bitter,English Bitter,1.8228227577350082
28468,Hike Premium Beer,American Adjunct Lager,1.8228371683100342
63334,Seyval/Chardonnay Barrel-Aged Tail Waggin' Double White Ale,Witbier,1.8229017437893398
70735,Barley Wine 2010,English Barleywine,1.8229032253910382
2267,Winternacht,Altbier,1.8229234439447348
45077,Anniversary Tripel 2008,Tripel,1.822930633764087
290,Longfellow Winter Ale,English Porter,1.8229355707178168
32551,18 Hands Brown Ale,English Brown Ale,1.8229899898788489
33835,Dortmunder,Dortmunder / Export Lager,1.823019589882038
2822,Maisel's Weisse Kristall,Kristalweizen,1.823144624927308
23608,Saison De La Soeur Black,Saison / Farmhouse Ale,1.8232369756747595
64717,Wild Hop IPA,English India Pale Ale (IPA),1.823281613782415
1727,Old Style,American Adjunct Lager,1.8233118669478228
54273,Ernest's Silky Smoove,Oatmeal Stout,1.8233405078253129
48822,"Stop, Hop And Roll DIPA",American Double / Imperial IPA,1.8234896356247685
14822,La Metayer Rousse,American Amber / Red Ale,1.8234997185415132
48482,Short's Snow Wheat,Hefeweizen,1.823613384177324
38772,Helles,Dortmunder / Export Lager,1.8236375059287897
22688,Weetwood Best Cask Bitter,English Bitter,1.8236487955139695
74027,Special Reserve Oud Bruin,Flanders Oud Bruin,1.8236650809207149
50412,Raspberry Wheat,American Pale Wheat Ale,1.8236761303674374
38477,Caraway Rye,Rye Beer,1.8237061343674428
24765,Tram Weizen,Hefeweizen,1.8237771986313056
46122,Tempus Clasica,Altbier,1.8238203937772197
76876,Application IPA,American IPA,1.8238415757950242
57975,Yippee-Ei-O Springbock,Maibock / Helles Bock,1.8239037830475058
5099,St. Bruno,Dubbel,1.823916818479757
22343,Southern Pecan,English Brown Ale,1.8239213695685625
2841,Red Brick Pale Ale,American Pale Ale (APA),1.823967344466194
64452,Christmas Ale 2010,Baltic Porter,1.8239855718686975
53957,(512) Bruin,American Brown Ale,1.823998426561763
36113,Liq 7,Light Lager,1.824071520781593
71167,NW Brown Ale,American Brown Ale,1.824087034951899
49888,Vleteren Alt (Blond),Belgian Strong Pale Ale,1.8241072980610964
11902,Blues Ale,American Amber / Red Ale,1.8241588676501148
69672,Avery Anniversary Ale - Eighteen (Dry Hopped Rye Saison),Saison / Farmhouse Ale,1.8242693460328065
65145,Megadestroyer Imperial Licorice Stout,American Double / Imperial Stout,1.824288953377499
43270,Maibock,Maibock / Helles Bock,1.8243629595961282
1652,Jack Horner's Plum Wit,Fruit / Vegetable Beer,1.8243781807105324
44541,Mad Brewer West 12,Belgian Strong Dark Ale,1.8244264747787868
18378,Brewer's Handle Tripel,Tripel,1.8244985550034234
35533,Willimantic Jake 180 IPA,American Double / Imperial IPA,1.8245126822026048
767,Tsingtao,American Adjunct Lager,1.8246147465067717
58831,Belgian Crush,Belgian Pale Ale,1.824778088970702
40800,Wet Hopsickle Triple India Pale Ale,American Double / Imperial IPA,1.8248002957165697
6876,Boréale Rousse,American Amber / Red Ale,1.8248308339046733
49345,Lurisia Otto,Belgian Strong Dark Ale,1.824839573826878
70742,Export Scotch Ale,Scotch Ale / Wee Heavy,1.824842363867599
1317,Staropramen Lager,Czech Pilsener,1.8248866534446646
17495,Stockyard Scotch Ale,Scotch Ale / Wee Heavy,1.8248963140114691
45080,Hoggy's Night Watchman,English Bitter,1.8249079109950594
56004,Delightful Dark Wheat,Dunkelweizen,1.8250267129700186
44117,Extra Special Pale Ale,American Pale Ale (APA),1.8250465131997442
39618,Founders All Night Long DIPA,American Double / Imperial IPA,1.8251095244170044
39796,Tripel 7 Belgian Style Ale,Tripel,1.8251130751337488
43510,Old World Hefeweizen,Hefeweizen,1.8251851200582911
58723,Black Wave,Milk / Sweet Stout,1.8251875014968826
50196,Brewer's Alley 1634 Ale,Rye Beer,1.8251918460574876
8280,Bink Bruin,Belgian Dark Ale,1.8252655446464983
26577,Havercake Ale,English Bitter,1.8253648373611708
41754,Sarasota I.P.A.,American IPA,1.825377720170663
56616,"February 27th, 1832 Mild Ale",English Strong Ale,1.825452166047139
63812,Adnams Spiced Winter Beer,Winter Warmer,1.8254982931742516
76696,Founders Frangelic Porter,American Porter,1.8255634616727086
23969,Black Lager,Schwarzbier,1.8256628135700603
21545,Randy Goat Pilsner,German Pilsener,1.8257249868217618
1676,Kalyani Black Label Strong Lager,Euro Strong Lager,1.8257382309069696
35040,Kaiser 2nd Reising,German Pilsener,1.8257950188453849
57552,Nils Oscar Sorachi Blond,Belgian Pale Ale,1.8258602533742394
69382,Blind Pig India Pale Ale,American IPA,1.825892618677254
39125,Ichabod's Pumpkin Ale,Pumpkin Ale,1.8259852592166825
31001,Pécsi Mühlentor Sör,Euro Pale Lager,1.8260437937250291
1867,Old Stock Ale,Old Ale,1.82610807890323
32445,Doble IPA,American Double / Imperial IPA,1.826144816806973
50869,Cascade Bourbonic Plague,American Wild Ale,1.8261551635695783
55104,2007 Vintage Oak Aged Ale (Barrel No. 230),Flanders Red Ale,1.8264867866010874
20852,ND Dairy Golden Ale,American Pale Ale (APA),1.826599007955918
58858,Bakalar Lager,Euro Pale Lager,1.8266292964221194
72728,Cowaramup Porter,English Porter,1.826632581714848
38883,Fest Amber Lager,Märzen / Oktoberfest,1.826689276172597
5043,Peregrine Pilsner,German Pilsener,1.8267388998285703
65381,Cricketers Arms Lager,American Pale Lager,1.8267419397127274
319,Saranac Pilsener,German Pilsener,1.8268578963952065
61425,Motueka Monster,American Pale Ale (APA),1.8268666004626506
22107,Zeunerts Merke,Euro Pale Lager,1.8272181666896095
9988,Maibock,Maibock / Helles Bock,1.8272422924314664
47397,Greenhouse Trippel,Tripel,1.8272662412773533
59673,Monstre Rouge,Flanders Red Ale,1.8272889054353016
61897,Re-Session Ale,Cream Ale,1.8274111725876707
43930,Weissenoher Eucharius Märzen,Märzen / Oktoberfest,1.8274474524084068
20805,Gouyasse Triple,Tripel,1.82744828282234
61138,Autumn Wheat Ale,American Dark Wheat Ale,1.8274578052087742
60026,La Blonde Du Boss,American Pale Lager,1.8274691442311584
74283,House Brown,American Brown Ale,1.827532982103105
64242,Bourbon Oak Black Perle,American Black Ale,1.8276656150246344
51065,Secession Black India Pale Ale (CDA),American Black Ale,1.8276659834373679
71688,Hop Bomb,American Pale Ale (APA),1.8277161557182349
37331,Bengal Gold India Pale Ale,American IPA,1.8277249805323315
40215,La Cinquième Saison,Saison / Farmhouse Ale,1.8277792000055817
34977,Winterfest '06,Weizenbock,1.8278392539635904
69192,Dos Osos,American IPA,1.8278617265817259
64732,B-Rad's IPA,American IPA,1.8278795626489068
236,Hobgoblin,English Brown Ale,1.8279145310179954
72190,Elimination,American IPA,1.8279635050001182
69310,Ski To Sea ESB,Extra Special / Strong Bitter (ESB),1.8280295105666666
70630,The Angry Panda,American Amber / Red Ale,1.8282069100981926
22181,O'Hara's Irish Red,Irish Red Ale,1.828410809020169
56435,Cheers Beer,American Adjunct Lager,1.828517277099244
6108,60 Minute IPA,American IPA,1.828552171972156
13535,Will-Bräu Original Bayerisch Ur-Weisse,Hefeweizen,1.8285892427976862
51956,Owd Tyke (for Barnsley Beer Company),English Strong Ale,1.8286734203822912
17713,Dunkler Hirsch Allgäuer Weizen,Dunkelweizen,1.8286768267236118
4682,Moscova,Euro Pale Lager,1.8287004949210202
56528,Cruiser Hummingbird W. Passionfruit,Fruit / Vegetable Beer,1.8287516506894674
73026,Bear Paw Honey Lager,American Adjunct Lager,1.8287542619747232
73657,Oppigårds Twisted Wheat,American Pale Wheat Ale,1.8288214219098782
515,Charles River Porter,American Porter,1.8289404441992
59357,The Brew Kettle Doppel Scotch Lager,Doppelbock,1.8289526164905665
19143,Cream Ale,Cream Ale,1.8289682917553414
31025,Witvoetje,Witbier,1.8291120182983853
64342,Great Lakes Currently Incarcerated (Black Current + Porter),American Porter,1.829135549472294
68137,Anosteke,Belgian IPA,1.829214409798221
59451,Three Chinooks IPA,American IPA,1.829304028390589
73,Young's Double Chocolate Stout,Milk / Sweet Stout,1.82941042935563
33612,Konrad Svìtlý Leák 11°,Czech Pilsener,1.829461553236287
15737,L'Ampounette De Redu (Bière à La Framboise),Lambic - Fruit,1.8295697177805073
34512,Resolution Ale,American Barleywine,1.8295933764533945
8605,Milltown Mild,English Dark Mild Ale,1.8296078719374946
11946,Posadskoye Klassichiskoye,Czech Pilsener,1.8297639114378603
75017,Hoppa Smurf,Belgian IPA,1.829769024076868
2646,Erdinger Weissbier Pikantus,Weizenbock,1.8297970569866489
45765,Bell's Christmas Ale,Scottish Ale,1.829808051037122
10519,Red Devil Pale Ale,American Pale Ale (APA),1.830092808379215
65563,Fullsuit Belgian Style Brown Ale,Belgian Dark Ale,1.8301086681394245
7924,E B Natural Premium Quality Beer,Euro Pale Lager,1.8301950212627822
62599,Wipeout I.P.A. (Cascade Dry Hopped),American IPA,1.8302182549476542
29015,Leinenkugel's Sunset Wheat,Witbier,1.8302684802573979
9127,Granville Island Scottish Ale,Scottish Ale,1.8303028358284252
67071,Green Man Kill Devil Dweller,Russian Imperial Stout,1.830345165965747
68701,Roundabout Chocolate Oatmeal Stout,Oatmeal Stout,1.8303873547537057
25231,India Pale Ale,English India Pale Ale (IPA),1.8303966647753034
2199,Cinderbock,Doppelbock,1.8305059449557688
46041,James Squire Sundown Lager,Munich Helles Lager,1.8306419014141004
9380,Lev Lion Lager,Czech Pilsener,1.8307028043991307
36729,XO Lager,Czech Pilsener,1.830713902398663
52779,Live Oak IPA,American IPA,1.8307624352056957
40596,Young's 400 King's Arms Quadricentennial Anniversary Ale,Extra Special / Strong Bitter (ESB),1.8308869929145526
63808,Alvinne Freaky,English Bitter,1.8309445210017565
23050,Canadian Gold,American Adjunct Lager,1.8309928428533997
55668,Railway City Chocolate Chili Oatmeal Stout,Oatmeal Stout,1.8311183344901503
48365,Anisocoria,American Barleywine,1.8314556095977614
65188,Barrevoet IPA,American IPA,1.8314788357613634
62490,Phoenix Strong,American Brown Ale,1.8314805053766272
62081,Asquam Amber Ale,American Amber / Red Ale,1.8316742214449633
74287,Struggling Monkey,Extra Special / Strong Bitter (ESB),1.8316799583268162
66674,Habanero Sculpin,American IPA,1.831734191741279
9649,Landwehr Kellerbier,Keller Bier / Zwickel Bier,1.8317549343219581
38528,Blueberry Wheat Ale,Fruit / Vegetable Beer,1.8319524361885753
21476,Grand Cru,Dubbel,1.831967228446421
42498,Mad Brewer Porter,American Porter,1.832161269640613
11448,Stout,American Stout,1.8321677881027965
20242,Born To Be Mild,English Dark Mild Ale,1.832216020429306
9908,Alt Bier,Altbier,1.8322296044813742
71746,Smuttynose Farmhouse Ale With Chamomile ***DUPE***,Saison / Farmhouse Ale,1.8322825674119965
69142,Baltic On Wood,Baltic Porter,1.8322855154276947
38451,Green Flash Summer Saison,Saison / Farmhouse Ale,1.832302826010572
66289,Two Weeks Notice,Scottish Gruit / Ancient Herbed Ale,1.8323536197653636
406,ACME California Pale Ale,American Pale Ale (APA),1.8324667817022071
51410,Black Creek IPA,English India Pale Ale (IPA),1.83247874790959
43086,Railway City Ironspike Amber Ale,American Amber / Red Ale,1.8324831815494884
3430,Wee Heavy Scotch Ale,Scotch Ale / Wee Heavy,1.8324938317882515
69304,Kentish Reserve,Extra Special / Strong Bitter (ESB),1.832504058836221
34061,Michigan Brewing HopHead Switch,American Double / Imperial IPA,1.8328940221168235
54263,Lay Down Stay Down,Belgian Strong Pale Ale,1.8330347559050908
12421,Amber Ale,American Amber / Red Ale,1.833091936427346
